Player Name,Pick,Year,balance_count,balance_score,vision_count,vision_score,hips_count,hips_score,security_count,security_score,routes_count,routes_score,topend_count,topend_score,injury_count,injury_score,workload_count,workload_score,St,PB,AP1,Player,Ht,Wt,Forty,BenchReps,BroadJump,Cone,Shuttle,PB_prediction,AP1_prediction,Survival_Prob_1,Survival_Prob_2,Survival_Prob_3,Survival_Prob_4,Survival_Prob_5,Survival_Prob_6,Survival_Prob_7
Ronald Jones,-1.187038511430654,2018,0.0461254612546125,1.0,0.7656826568265682,0.0,0.7250922509225092,0.7693726937269373,0.0,0.4833948339483395,0.9298892988929888,0.0,1.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,2.0,0.0,0.0,Ronald Jones,0.6503690036900369,0.2075645756457564,0.7666051660516604,0.7361623616236163,0.1835793357933579,0.7158671586715867,0.6605166051660516,0.3349047336131949,0.1051263726935912,0.5695871447217948,0.4499577163901285,0.36900255498816187,0.32755082154822884,0.21370249938003497,0.1476043728501379,0.039839033571642535
Sony Michel,-1.358967535625598,2018,0.2592250922509225,0.6060885608856088,0.5138376383763837,0.0,0.0,0.4769372693726937,0.8367158671586716,1.0,0.816420664206642,0.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,2.0,0.0,0.0,Sony Michel,0.6503690036900369,0.4880073800738007,0.5156826568265682,0.8256457564575646,0.0138376383763837,0.8874538745387454,0.1328413284132841,0.7263350184282539,0.6679700862833019,0.6573278068982676,0.5513868156799094,0.47559957773885764,0.4351749075973011,0.3165232822024233,0.24021708468555786,0.09048952255942386
Kerryon Johnson,-1.0642320655771225,2018,0.820110701107011,0.2389298892988929,0.5821033210332103,1.0,0.801660516605166,0.0,0.8754612546125461,1.0,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Kerryon Johnson,0.6503690036900369,0.4538745387453874,0.9289667896678966,0.0304428044280442,0.8911439114391144,0.2269372693726937,0.2610701107011069,0.7562347054703134,0.5976594817841518,0.6060040034930557,0.49131614142727764,0.4118166010538074,0.3703833425408132,0.2532820376735514,0.18221740753159807,0.056810557954216294
Rashaad Penny,-1.457212692308423,2018,0.1854243542435424,0.0765682656826568,0.7702952029520296,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.970479704797048,1.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Rashaad Penny,0.6503690036900369,0.6715867158671587,0.2435424354243542,0.0452029520295202,0.5479704797047971,0.7767527675276753,0.6042435424354243,0.5993294357100674,0.3332283509911333,0.6682486949981208,0.564429849288211,0.48968513601267555,0.44962902395688387,0.33115084332786576,0.25405572417490413,0.09944319115188067
Nick Chubb,-1.2607223789427728,2018,0.7776752767527675,0.1909594095940959,0.6678966789667897,0.7481549815498154,0.5562730627306274,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.7979704797047971,0.0,0.0,0.540590405904059,0.0,0.507380073800738,5.0,4.0,0.0,Nick Chubb,0.6503690036900369,0.8496309963099631,0.4501845018450184,0.977859778597786,0.9178966789667896,0.25,0.1891143911439114,0.7484170609063505,0.4251127997780232,0.6515099340330405,0.5444752889317602,0.46816897093769827,0.42757037064956727,0.3089014207227297,0.23306641365652403,0.08599832068635763
Royce Freeman,-0.3765159687973463,2018,0.919741697416974,0.2629151291512915,0.4271217712177121,0.0,0.7905904059040589,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.8404059040590406,0.0,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Royce Freeman,0.6503690036900369,0.8846863468634686,0.5156826568265682,0.3413284132841329,0.4326568265682656,0.1060885608856088,0.1023985239852398,0.3858010463492939,0.5186518806169055,0.5626727365052167,0.4422273347671407,0.3611053954352963,0.31971301458436524,0.20666482912902553,0.14160181018534249,0.03714802348853268
Nyheim Hines,0.335761417153136,2018,0.5636531365313653,0.7112546125461254,0.8459409594095941,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.6854243542435424,1.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Nyheim Hines,0.0765682656826568,0.0968634686346863,0.0562730627306273,0.6162361623616236,0.5018450184501845,0.3487084870848708,0.4003690036900369,0.2704948810431877,0.0857643426610021,0.45672237387114434,0.32892045828457606,0.24954560937112355,0.21139488044187016,0.11664204172869772,0.06967688892745666,0.011249388386286618
Kalen Ballage,0.998916224762206,2018,0.0138376383763837,1.0,1.0,0.3404059040590406,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Kalen Ballage,0.9391143911439116,0.8671586715867159,0.2435424354243542,0.1346863468634686,0.7066420664206642,0.1143911439114391,0.4003690036900369,0.2456854843756133,0.1224836864968432,0.4179219546145392,0.28999023786054834,0.21323310361314152,0.17727038389956415,0.09144112764354084,0.051525866774326405,0.006766224609294024
Chase Edmonds,1.0726000922743246,2018,0.2666051660516605,0.0636531365313653,0.6116236162361623,0.0,0.9843173431734318,0.7739852398523985,0.0,0.4833948339483395,0.6153136531365313,0.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Chase Edmonds,0.2195571955719557,0.2075645756457564,0.5470479704797049,0.551660516605166,0.7066420664206642,0.044280442804428,0.040590405904059,0.0574802234217556,0.0549780982620478,0.10533716917488056,0.04103652216386929,0.01856612924758796,0.011528978434866362,0.002090129234759326,0.00047594391256737745,2.5303894474306712e-06
Jaylen Samuels,1.7111936107126882,2018,0.6300738007380073,0.1060885608856088,0.6448339483394834,0.753690036900369,0.698339483394834,0.0,0.0,0.4833948339483395,0.6485239852398523,0.5119926199261993,0.8662361623616236,1.0,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Jaylen Samuels,0.6503690036900369,0.8081180811808117,1.0,0.5055350553505535,0.0488929889298893,0.5359778597785978,0.4160516605166051,0.1003574757220022,0.023028720803072,0.15877917664031438,0.07345646853425757,0.03840466747362051,0.026012551068470984,0.006438486878631083,0.00192014647081557,2.6524653033556154e-05
Mark Walton,0.5322517305187864,2018,0.8274907749077491,0.4474169741697417,0.0,0.5387453874538746,0.8071955719557196,0.0,0.0,0.4833948339483395,0.7629151291512914,0.2407749077490775,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Mark Walton,0.4326568265682656,0.1476014760147601,0.6817343173431734,0.4437269372693727,0.4326568265682656,0.6789667896678966,0.5590405904059041,0.1812795131607813,0.20122041118192,0.2704513754078533,0.15638981709920408,0.09864445241943977,0.07478930768949556,0.027729134402042534,0.011736954315164184,0.0005598553581653562
Ito Smith,0.8761097789086744,2018,0.5821033210332103,0.6854243542435424,0.5359778597785978,1.0,0.9031365313653136,0.0,0.0,0.4833948339483395,0.8680811808118081,0.2130996309963099,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Ito Smith,0.2195571955719557,0.0747232472324723,0.8127306273062731,0.0913284132841328,0.0987084870848708,0.5249077490774907,0.5931734317343174,0.1260214221798795,0.0449582401620225,0.26198415872479247,0.14948856491491133,0.0932403635550955,0.07021763374564746,0.025413323956008895,0.01053411996031599,0.0004666317840990584
Josh Jacobs,-1.530896559820542,2019,0.9086715867158672,0.4345018450184502,0.5193726937269372,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,6.0,3.0,1.0,Josh Jacobs,0.4326568265682656,0.6715867158671587,0.9732472324723248,0.5977859778597785,0.1309963099630996,0.5193726937269372,0.3680811808118081,0.8593042227405959,0.9239503872393382,0.7642580630673413,0.6828617647631705,0.6211346432780485,0.5867678949723695,0.4784918394545237,0.40096739621038674,0.21449573240033223
David Montgomery,-0.3028321012852275,2019,0.8809963099630995,0.4289667896678967,0.5083025830258303,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,5.0,0.0,0.0,David Montgomery,0.4326568265682656,0.7370848708487084,0.7416974169741697,0.1346863468634686,0.6254612546125461,0.7896678966789668,0.985239852398524,0.6664459998331926,0.5695837294314113,0.5599970201386926,0.43924649106625735,0.3580693574285877,0.31670521837828985,0.2039814819727612,0.13932592058557333,0.036147790073509545
Miles Sanders,-0.8186191738700596,2019,0.6780442804428044,0.1540590405904059,0.5304428044280443,1.0,0.0,0.4769372693726937,0.9160516605166052,1.0,0.698339483394834,0.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,4.0,1.0,0.0,Miles Sanders,0.6503690036900369,0.3920664206642066,0.3782287822878228,0.6678966789667896,0.816420664206642,0.0977859778597786,0.1162361623616236,0.6783671811105185,0.3344396930663774,0.4957306856817849,0.3694821421232688,0.2885332761944982,0.24870011715491067,0.14603039909911242,0.09206156734639338,0.01798628917179376
Damien Harris,0.0410259471046605,2019,0.1319188191881918,0.7610701107011071,0.7887453874538746,1.0,0.6522140221402214,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.9916974169741696,0.0802583025830258,0.0,0.507380073800738,3.0,0.0,0.0,Damien Harris,0.4326568265682656,0.566420664206642,0.6097785977859778,0.25,0.6254612546125461,0.7333948339483395,0.8985239852398523,0.7488868940909976,0.0636354578119019,0.4344758254208433,0.30642226868067163,0.22842142327071147,0.19146528902416177,0.10171755319970913,0.05879918930899037,0.008451785812477127
Darrell Henderson,-0.4010772579680526,2019,0.5175276752767528,0.6282287822878229,0.8514760147601477,0.3607011070110701,0.6042435424354243,1.0,0.0,0.4833948339483395,0.5636531365313653,1.0,0.9455719557195572,0.0,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Darrell Henderson,0.0765682656826568,0.3007380073800738,0.3782287822878228,0.8256457564575646,0.6254612546125461,0.981549815498155,0.8680811808118081,0.4123071307490093,0.0226850580174736,0.5137450530916066,0.388676748886924,0.3073646925171475,0.26694142723950004,0.16104428346925315,0.10393751138046757,0.022065155543583723
Ryquell Armstead,1.0726000922743246,2019,0.7260147601476015,0.1485239852398523,0.71309963099631,1.0,0.6660516605166051,0.2020295202952029,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.9732472324723248,0.0,0.0,0.0,0.0,Ryquell Armstead,0.6503690036900369,0.6715867158671587,0.2177121771217712,0.8256457564575646,0.2232472324723247,0.1928044280442804,0.2610701107011069,0.344135928384391,0.2736678949368672,0.4799818522804888,0.3529388770194632,0.2724964563211062,0.23327733232647216,0.13365997587090603,0.0824932051936525,0.014950501436683588
Bryce Love,0.4831291521773738,2019,0.9843173431734318,0.3791512915129151,0.3256457564575645,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Bryce Love,0.2195571955719557,0.1162361623616236,0.8514760147601477,0.4437269372693727,0.3856088560885609,0.5055350553505534,0.503690036900369,0.3571038946624012,0.4384441977893517,0.3761819887510499,0.2497727265563799,0.1769751342976994,0.14388621719348532,0.06852543020024074,0.03603223891953068,0.003704067801121743
Alexander Mattison,0.4094452846652549,2019,0.783210332103321,0.5581180811808117,0.6614391143911439,0.0,0.646678966789668,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Alexander Mattison,0.6503690036900369,0.7103321033210332,0.801660516605166,0.8256457564575646,0.9095940959409594,0.2887453874538745,0.2610701107011069,0.4031238968314769,0.2412756594998144,0.419461269805936,0.2915069143713514,0.2146262274993949,0.17856748606393127,0.0923675142806414,0.052173833710415,0.0069101773314683935
Devin Singletary,-0.2782708121145211,2019,0.6153136531365313,0.6559040590405905,0.8127306273062731,0.3339483394833948,0.6097785977859778,0.1891143911439114,0.8293357933579335,1.0,0.0,0.5119926199261993,0.8607011070110702,1.0,0.0,0.540590405904059,0.0,0.507380073800738,5.0,0.0,0.0,Devin Singletary,0.0166051660516605,0.1688191881918819,0.7924354243542435,0.1346863468634686,0.3459409594095941,0.5415129151291513,0.466789667896679,0.4978542947618622,0.1795766364541964,0.4807700268369393,0.35376147747179076,0.2732895414874201,0.23403755470989937,0.13426259940350652,0.08295457406564247,0.015091624831525857
Justice Hill,0.5076904413480801,2019,0.9566420664206642,0.4178966789667896,0.0,0.5387453874538746,0.735239852398524,0.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Justice Hill,0.4326568265682656,0.0968634686346863,0.1125461254612546,0.7453874538745386,0.9437269372693726,0.5857933579335792,0.5239852398523985,0.338912069516025,0.3721120013295691,0.28536648316682345,0.1687670563655608,0.1084845290394453,0.08318986962169723,0.03212599602596719,0.014086518364535805,0.0007613304921246262
Tony Pollard,0.8761097789086744,2019,0.2130996309963099,0.0710332103321033,0.731549815498155,0.0,0.9529520295202952,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,2.0,1.0,0.0,Tony Pollard,0.82380073800738,0.3699261992619926,0.4501845018450184,0.0452029520295202,0.6254612546125461,0.8071955719557196,0.7601476014760147,0.1747138680312061,0.0540030598913595,0.17796688282930428,0.08636322918752437,0.047004893690871824,0.03261605168665641,0.008802886306121919,0.002829763335209705,5.0974611918288525e-05
Benny Snell,0.7287420438844366,2019,0.4686346863468634,0.0396678966789667,0.0,0.5387453874538746,0.0,0.4769372693726937,0.0,0.4833948339483395,0.970479704797048,1.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Benny Snell,0.4326568265682656,0.7878228782287823,0.7924354243542435,0.25,0.5018450184501845,0.2269372693726937,0.3523985239852398,0.1712589729765097,0.1188295860421033,0.35682873757075345,0.23173878729991748,0.16116932610687879,0.12957853422590498,0.05928724411507037,0.030110621346850774,0.0027373620251599385
D'Andre Swift,-1.2607223789427728,2020,0.9308118081180812,0.3367158671586716,0.5018450184501845,0.5387453874538746,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,2.0,1.0,0.0,D'Andre Swift,0.0765682656826568,0.4225092250922509,0.3182656826568265,0.761070110701107,0.6254612546125461,0.8514760147601476,0.9225092250922508,0.8835688851988589,0.6702124816816488,0.6579850461823175,0.5521692202324726,0.47644220762774286,0.4360381621535671,0.31739174557377114,0.2410345012791057,0.09100883206232133
Jonathan Taylor,-1.113354643918535,2020,0.683579335793358,0.6356088560885609,0.6503690036900369,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.9363468634686348,0.0,0.0,0.507380073800738,4.0,2.0,1.0,Jonathan Taylor,0.4326568265682656,0.8293357933579335,0.084870848708487,0.3413284132841329,0.768450184501845,0.1817343173431734,0.1706642066420664,0.8802452305421887,0.8466963298949826,0.6906599932851122,0.5914757710527633,0.5191496382199039,0.48002403864127635,0.3624970912947838,0.28420164874292453,0.12011809913173488
Cam Akers,-0.8431804630407658,2020,0.3219557195571956,0.801660516605166,0.5488929889298892,1.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.9797047970479704,0.0,0.0,0.507380073800738,1.0,0.0,0.0,Cam Akers,0.4326568265682656,0.6014760147601476,0.272140221402214,0.6678966789667896,0.7066420664206642,0.7020295202952029,0.5359778597785978,0.9082411852229878,0.462737838146273,0.6207192909715101,0.5083294848426436,0.4296948139626909,0.3884308257486711,0.270503341251503,0.19770093163802133,0.06517691007227269
Clyde Edwards-Helaire,-1.3344062464548916,2020,0.5950184501845018,0.6411439114391144,0.5747232472324724,0.0,0.7850553505535055,0.7481549815498154,0.0,0.4833948339483395,0.75,0.7998154981549814,0.0,0.5046125461254612,0.9529520295202952,0.0,0.0,0.507380073800738,1.0,0.0,0.0,Clyde Edwards-Helaire,0.0166051660516605,0.2656826568265683,0.6817343173431734,0.1346863468634686,0.768450184501845,0.9566420664206642,0.8357933579335793,0.7750296940391201,0.2261600153593241,0.6033130963012513,0.4882235510277478,0.4085831299812273,0.3671291297604767,0.25021037845253213,0.17948166286946168,0.05538114810483842
J.K. Dobbins,-0.7694965955286469,2020,0.801660516605166,0.4769372693726937,0.0,0.5387453874538746,0.7518450184501845,0.0,0.0,0.4833948339483395,0.6909594095940959,1.0,0.9215867158671588,0.0,0.0,0.540590405904059,0.9677121771217712,0.0,1.0,0.0,0.0,J.K. Dobbins,0.2195571955719557,0.334870848708487,0.9437269372693726,0.8902214022140221,0.1512915129151291,0.4206642066420664,0.3856088560885609,0.350594988447082,0.51415825968769,0.7407162521198256,0.6532102207545666,0.5876481389283055,0.5514691083613249,0.43915653271842947,0.3605123522545905,0.1793127933862066
Zack Moss,-0.008096631236752,2020,0.4086715867158671,0.8496309963099631,0.940959409594096,0.0,0.6153136531365313,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Zack Moss,0.2195571955719557,0.7629151291512914,0.7666051660516604,0.551660516605166,0.1835793357933579,0.9123616236162362,0.4298892988929889,0.5399397732761133,0.2458060665923198,0.5569224894690847,0.4358287135804432,0.35459458894561774,0.3132665131293717,0.20092563600271407,0.13674282884508604,0.03502602323682847
Darrynton Evans,0.163832392958192,2020,0.4686346863468634,0.3367158671586716,0.0,0.5387453874538746,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Darrynton Evans,0.4326568265682656,0.1688191881918819,0.1383763837638376,0.6678966789667896,0.853321033210332,0.6494464944649446,0.6752767527675276,0.4397514350381788,0.3438993272285678,0.33924906422767037,0.21570840721177367,0.14737319857552003,0.11722601160121622,0.05161837122045767,0.025359297879045242,0.002049720018446425
AJ Dillon,-0.597567571333703,2020,0.3754612546125461,0.4068265682656826,0.4621771217712177,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,AJ Dillon,0.82380073800738,1.0,0.4778597785977859,0.8902214022140221,0.9686346863468634,0.3736162361623616,0.7287822878228782,0.7191473065197147,0.660657198882277,0.6062851705055066,0.4916396119167044,0.41215509966885944,0.37072418955752,0.25360436340225256,0.1825049471207185,0.05696165444293524
DeeJay Dallas,1.17084524895715,2020,0.8127306273062731,0.5396678966789668,0.6337638376383763,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,DeeJay Dallas,0.4326568265682656,0.6014760147601476,0.6365313653136531,0.3985239852398524,0.5018450184501845,0.3487084870848708,0.3284132841328413,0.2552825467684621,0.2616924008607239,0.33498888197461313,0.21187510860673794,0.14411104654092297,0.11432489832493782,0.04986053127231519,0.024293019211788627,0.0019066373253295856
La'Mical Perine,0.5813743088601989,2020,0.4686346863468634,0.0396678966789667,0.0,0.5387453874538746,0.9123616236162362,1.0,0.9511070110701108,1.0,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,La'Mical Perine,0.6503690036900369,0.566420664206642,0.7223247232472324,0.8256457564575646,0.4326568265682656,0.2887453874538745,0.2915129151291513,0.4215061958596395,0.2077132534684407,0.29686294020616355,0.17849480499756448,0.11634575972547545,0.08996729947897378,0.035800222327772364,0.016110546841417803,0.0009545384898047903
Anthony McFarland,0.6796194655430241,2020,0.946573981488492,0.2713053967272147,0.4041698699600282,0.0,0.5762510264475416,0.0,0.0,0.4833948339483395,0.6367667938245907,1.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Anthony McFarland,0.0765682656826568,0.3007380073800738,0.2029520295202952,0.6678966789667896,0.3007380073800738,0.981549815498155,0.8680811808118081,0.3002542091951578,0.1352843594091639,0.3558420588755387,0.23083011872670317,0.16038079043744066,0.1288689915743108,0.05883885291687284,0.029828541706442398,0.0026943023085118432
Ke'Shawn Vaughn,-0.2537095229438149,2020,0.7555350553505535,0.1614391143911439,0.6909594095940959,1.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.820110701107011,0.0,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Ke'Shawn Vaughn,0.4326568265682656,0.4880073800738007,0.4280442804428044,0.1992619926199262,0.3459409594095941,0.5719557195571956,0.7785977859778598,0.5540682996428282,0.1980545462493521,0.5079017785684361,0.3824192366577097,0.30119961796689115,0.26095441689398446,0.15607184731955653,0.09997360284673891,0.020666174954803527
Joshua Kelley,0.3848839954945486,2020,0.7905904059040589,0.5119926199261993,0.6282287822878229,0.3145756457564576,0.7149446494464944,0.1835793357933579,0.0,0.4833948339483395,0.6595940959409594,1.0,0.0,0.5046125461254612,0.0,0.540590405904059,0.9787822878228782,0.0,0.0,0.0,0.0,Joshua Kelley,0.6503690036900369,0.4225092250922509,0.3782287822878228,0.8902214022140221,0.6254612546125461,0.1411439114391144,0.2250922509225092,0.2631023365379867,0.228276045359275,0.6000759834656597,0.48451087067555176,0.4047080375533784,0.3632332347971623,0.24654671755820107,0.17622917993366866,0.05370105765927013
Jason Huntley,1.6866323215419818,2020,0.095940959409594,1.0,0.0,0.5387453874538746,0.0,0.4769372693726937,1.0,0.0,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Jason Huntley,0.2195571955719557,0.0507380073800737,0.8625461254612545,0.0673431734317343,0.0654981549815498,0.4418819188191881,0.7066420664206642,0.0696796677296243,0.0430512231388699,0.11971931691166623,0.04920791970555313,0.023290216541062527,0.014859713883645783,0.002968698781380507,0.0007353469914139804,5.265744814052083e-06
D'Andre Swift,-1.2607223789427728,2021,0.2075645756457564,0.1005535055350553,0.940959409594096,0.5387453874538746,0.0,0.4769372693726937,0.9455719557195572,1.0,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,2.0,1.0,0.0,D'Andre Swift,0.0765682656826568,0.4225092250922509,0.3182656826568265,0.761070110701107,0.6254612546125461,0.8514760147601476,0.9225092250922508,0.8941523224774062,0.335873795099127,0.6115095454924242,0.49766144334723733,0.4184667713668653,0.37708575255086485,0.2596409879007961,0.1879061858802923,0.05983010962296738
Jonathan Taylor,-1.113354643918535,2021,0.2020295202952029,0.6614391143911439,0.742619926199262,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,4.0,2.0,1.0,Jonathan Taylor,0.4326568265682656,0.8293357933579335,0.084870848708487,0.3413284132841329,0.768450184501845,0.1817343173431734,0.1706642066420664,0.6746527630804919,0.7717643386525059,0.6925773227898209,0.5938068891351838,0.5217051393748431,0.4826701477382797,0.36526283944801774,0.2868924523742297,0.12204008703108737
Cam Akers,-0.8431804630407658,2021,0.0267527675276752,1.0,0.6392988929889298,1.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.9797047970479704,0.0,0.0,0.507380073800738,1.0,0.0,0.0,Cam Akers,0.4326568265682656,0.6014760147601476,0.272140221402214,0.6678966789667896,0.7066420664206642,0.7020295202952029,0.5359778597785978,0.8941396553875187,0.3826932524757604,0.6317223093941127,0.521161897468191,0.44327850904514055,0.4022034721755493,0.28385383932858094,0.2098688311214722,0.07207582289787735
Clyde Edwards-Helaire,-1.3344062464548916,2021,0.2776752767527675,0.1798892988929889,0.3717712177121771,0.0,0.9732472324723248,0.742619926199262,0.0,0.4833948339483395,0.8274907749077491,0.805350553505535,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Clyde Edwards-Helaire,0.0166051660516605,0.2656826568265683,0.6817343173431734,0.1346863468634686,0.768450184501845,0.9566420664206642,0.8357933579335793,0.451888134585916,0.1954273838745675,0.5396509350665224,0.41677639574245806,0.33534961183947715,0.2942951332943563,0.18429915984680922,0.12285625104893085,0.029244695780278152
J.K. Dobbins,-0.7694965955286469,2021,0.735239852398524,0.5987084870848709,0.0,0.5387453874538746,0.5987084870848709,0.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.9511070110701108,0.0,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,J.K. Dobbins,0.2195571955719557,0.334870848708487,0.9437269372693726,0.8902214022140221,0.1512915129151291,0.4206642066420664,0.3856088560885609,0.501159873775932,0.7011922297319495,0.6259266924273105,0.5143909113111759,0.43610062747425216,0.3949193602127004,0.2767708167178897,0.2033957188601262,0.06837060720693608
Zack Moss,-0.008096631236752,2021,0.0636531365313653,1.0,0.940959409594096,0.0,0.5673431734317342,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,1.0,0.0,0.0,Zack Moss,0.2195571955719557,0.7629151291512914,0.7666051660516604,0.551660516605166,0.1835793357933579,0.9123616236162362,0.4298892988929889,0.4884391683033389,0.2067510426900623,0.5600538967765459,0.43930979173580403,0.35813377715023825,0.31676900729865504,0.204038289201079,0.13937402780349148,0.036168817903750046
Darrynton Evans,0.163832392958192,2021,0.4686346863468634,0.0396678966789667,0.940959409594096,1.0,0.5396678966789668,1.0,0.0,0.4833948339483395,0.0,0.5119926199261993,0.8035055350553506,0.0,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,Darrynton Evans,0.4326568265682656,0.1688191881918819,0.1383763837638376,0.6678966789667896,0.853321033210332,0.6494464944649446,0.6752767527675276,0.3640247261237501,0.0235124639806936,0.28141449924930656,0.1654604875130548,0.10583762378725249,0.08092085972268602,0.030920839190596523,0.013434342322149165,0.0007028991690363239
AJ Dillon,-0.597567571333703,2021,0.3699261992619926,0.4123616236162362,0.4677121771217712,0.0,0.0,0.4769372693726937,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,AJ Dillon,0.82380073800738,1.0,0.4778597785977859,0.8902214022140221,0.9686346863468634,0.3736162361623616,0.7287822878228782,0.7188079447671157,0.658126153429823,0.6068017317134515,0.4922340570168787,0.41277730633660625,0.37135080017070665,0.25419722046751964,0.18303405048423366,0.05724011401203908
DeeJay Dallas,1.17084524895715,2021,0.857011070110701,0.4916974169741697,0.5931734317343174,0.0,0.6595940959409594,0.1946494464944649,0.0,0.4833948339483395,0.0,0.5119926199261993,0.0,0.5046125461254612,0.0,0.540590405904059,0.0,0.507380073800738,0.0,0.0,0.0,DeeJay Dallas,0.4326568265682656,0.6014760147601476,0.6365313653136531,0.3985239852398524,0.5018450184501845,0.3487084870848708,0.3284132841328413,0.2096075840785512,0.278141249008201,0.3121940930498963,0.1917142593305324,0.12719969780343668,0.0994145738654515,0.04110020632926679,0.019118175367501846,0.0012735505288548235
